tipo,Sale_id,Weekday,product_id,Count,Department,Product_category
40,127891,Thursday,1700007803.0,1,PERSONAL CARE,3118.0
39,6532,Saturday,66106100001.0,5,PRODUCE,4162.0
39,115328,Tuesday,7920078934.0,1,"CANDY, TOBACCO, COOKIES",97.0
40,159959,Tuesday,1780015088.0,1,PETS AND SUPPLIES,1070.0
37,190050,Sunday,7874232207.0,1,GROCERY DRY GOODS,2764.0
40,95027,Saturday,7225003706.0,2,COMM BREAD,3702.0
39,157088,Tuesday,4958.0,1,PRODUCE,701.0
8,107160,Monday,4319420054.0,1,PERSONAL CARE,5108.0
30,69270,Monday,1204404119.0,1,PERSONAL CARE,53.0
40,94442,Saturday,30521017900.0,1,PERSONAL CARE,3010.0
35,157738,Tuesday,3485600408.0,1,IMPULSE MERCHANDISE,801.0
40,115060,Tuesday,7056090980.0,2,FROZEN FOODS,1752.0
40,95178,Saturday,2904901872.0,1,HOUSEHOLD CHEMICALS/SUPP,3510.0
39,143904,Sunday,7874202899.0,1,FROZEN FOODS,9115.0
40,84433,Thursday,7874235187.0,2,DAIRY,1508.0
44,117117,Tuesday,68113104602.0,3,PHARMACY OTC,901.0
37,55208,Saturday,5200032180.0,1,DSD GROCERY,4606.0
42,112722,Monday,1292626606.0,1,SHOES,3306.0
39,87811,Friday,2840000288.0,1,DSD GROCERY,3658.0
40,122273,Wednesday,82486200818.0,1,PRODUCE,5996.0
25,46974,Friday,63887333564.0,1,"GIRLS WEAR, 4-6X  AND 7-14",1355.0
40,57321,Sunday,3338366604.0,1,PRODUCE,7701.0
39,170306,Thursday,3600010358.0,1,PERSONAL CARE,3064.0
39,99326,Saturday,4060038718.0,1,DAIRY,1252.0
40,144110,Sunday,88796105635.0,1,TOYS,3201.0
40,114564,Tuesday,1600030500.0,1,GROCERY DRY GOODS,4053.0
9,104412,Sunday,7911860022.0,1,AUTOMOTIVE,6330.0
40,48672,Friday,4900003165.0,3,DSD GROCERY,9205.0
39,48139,Friday,7524320414.0,1,FROZEN FOODS,1851.0
24,154467,Monday,4260728118.0,1,TOYS,3281.0
24,191329,Sunday,60538804584.0,1,FINANCIAL SERVICES,3903.0
40,176836,Friday,4133103782.0,2,GROCERY DRY GOODS,4292.0
42,90089,Friday,76789854576.0,1,MENS WEAR,4847.0
9,156194,Tuesday,4318018160.0,1,HARDWARE,8255.0
34,82888,Thursday,83991588049.0,1,PETS AND SUPPLIES,3642.0
7,43964,Friday,1070008813.0,1,"CANDY, TOBACCO, COOKIES",707.0
24,2958,Friday,88181390079.0,1,BATH AND SHOWER,1085.0
36,46344,Friday,7418226012.0,1,PERSONAL CARE,3185.0
39,108682,Monday,2685119388.0,1,PETS AND SUPPLIES,8670.0
5,173904,Friday,7874201652.0,1,PHARMACY OTC,5531.0
35,103855,Sunday,7166128070.0,1,BEAUTY,6060.0
40,130466,Thursday,68113129793.0,1,PHARMACY OTC,2153.0
40,118703,Tuesday,4650075580.0,1,HOUSEHOLD CHEMICALS/SUPP,8945.0
44,59993,Sunday,35497330931.0,2,PHARMACY OTC,904.0
24,51096,Saturday,692302610052.0,1,FABRICS AND CRAFTS,7949.0
40,171260,Thursday,471984904209.0,1,MENS WEAR,1211.0
40,153391,Monday,7800001180.0,1,DSD GROCERY,2403.0
41,88255,Friday,4142600798.0,1,IMPULSE MERCHANDISE,337.0
40,54815,Saturday,4051.0,1,PRODUCE,5701.0
40,158691,Tuesday,60538898808.0,1,GROCERY DRY GOODS,3301.0
24,33671,Wednesday,7874235186.0,1,DAIRY,1508.0
24,104639,Sunday,4900005010.0,1,DSD GROCERY,9570.0
40,58689,Sunday,7675333335.0,1,COOK AND DINE,3753.0
37,78875,Wednesday,68896200201.0,1,PRODUCE,8609.0
32,10044,Saturday,76705282372.0,1,INFANT APPAREL,6408.0
38,114200,Tuesday,2840024052.0,1,DSD GROCERY,8662.0
40,153199,Monday,2800051780.0,1,GROCERY DRY GOODS,2707.0
40,12288,Saturday,4300099592.0,1,DSD GROCERY,2403.0
40,187813,Sunday,1980003663.0,3,HOUSEHOLD CHEMICALS/SUPP,1555.0
40,95420,Saturday,3700085983.0,1,HOUSEHOLD PAPER GOODS,3041.0
25,8328,Saturday,7251207700.0,1,OFFICE SUPPLIES,3617.0
7,88850,Friday,2898997580.0,2,FROZEN FOODS,1908.0
35,105095,Sunday,1380010323.0,1,FROZEN FOODS,1901.0
3,164,Friday,60538896309.0,1,FINANCIAL SERVICES,276.0
39,105198,Sunday,7432309750.0,1,GROCERY DRY GOODS,3682.0
40,151249,Monday,4850000629.0,1,DAIRY,1346.0
37,26091,Tuesday,7061210160.0,1,AUTOMOTIVE,4005.0
36,112531,Monday,7874242778.0,1,GROCERY DRY GOODS,4404.0
35,58156,Sunday,4900005240.0,1,DSD GROCERY,9519.0
39,127496,Thursday,7533800365.0,1,MENS WEAR,5122.0
33,177461,Friday,67811244415.0,1,HOUSEHOLD CHEMICALS/SUPP,6510.0
39,30015,Tuesday,3040077216.0,1,HOUSEHOLD PAPER GOODS,3009.0
39,145899,Sunday,7874211488.0,1,COMM BREAD,3732.0
36,18543,Sunday,38137003859.0,1,PERSONAL CARE,1412.0
40,62882,Sunday,8609323166.0,1,HOME DECOR,5701.0
15,27108,Tuesday,64541699003.0,1,CELEBRATION,1805.0
37,146293,Sunday,4078.0,1,PRODUCE,8303.0
39,155522,Monday,3400044742.0,1,"CANDY, TOBACCO, COOKIES",224.0
33,141290,Saturday,2265530605.0,1,PRE PACKED DELI,3232.0
40,41201,Thursday,68113102554.0,1,PHARMACY OTC,2012.0
44,170802,Thursday,30041668470.0,1,PERSONAL CARE,403.0
9,111012,Monday,3825775494.0,1,MENS WEAR,8228.0
40,133693,Friday,7874208275.0,1,GROCERY DRY GOODS,2901.0
42,50276,Saturday,64541657905.0,1,CELEBRATION,505.0
40,20191,Monday,3700045540.0,1,HOUSEHOLD CHEMICALS/SUPP,8945.0
33,31183,Tuesday,3890002060.0,1,GROCERY DRY GOODS,2764.0
39,33432,Wednesday,9950000027.0,2,BEAUTY,3100.0
40,117904,Tuesday,5170078234.0,1,HOUSEHOLD CHEMICALS/SUPP,151.0
39,187634,Sunday,7146401771.0,2,PRODUCE,7133.0
5,57491,Sunday,7274554169.0,1,MEAT - FRESH & FROZEN,6250.0
7,157176,Tuesday,4011.0,1,PRODUCE,5501.0
38,46435,Friday,2500004893.0,1,DAIRY,1407.0
36,145983,Sunday,3700085574.0,1,PERSONAL CARE,3122.0
39,169653,Thursday,3400000337.0,1,IMPULSE MERCHANDISE,145.0
42,4500,Friday,75609300234.0,1,HOUSEHOLD CHEMICALS/SUPP,9403.0
37,82596,Thursday,4688.0,1,PRODUCE,8103.0
40,105311,Sunday,4178900211.0,1,GROCERY DRY GOODS,3105.0
40,153862,Monday,7874203163.0,1,FROZEN FOODS,1752.0
40,103468,Sunday,2840019998.0,1,DSD GROCERY,9251.0
38,124505,Wednesday,7617410499.0,1,HARDWARE,7037.0
39,144023,Sunday,5200012206.0,1,DSD GROCERY,4607.0
39,48004,Friday,88530621218.0,1,MENS WEAR,1104.0
15,50851,Saturday,1600048544.0,1,GROCERY DRY GOODS,3506.0
39,61665,Sunday,4664.0,1,PRODUCE,7810.0
999,113319,Tuesday,4157005621.0,1,DAIRY,1511.0
40,8361,Saturday,71514172928.0,1,DAIRY,9020.0
40,89571,Friday,7314913651.0,1,HOUSEHOLD CHEMICALS/SUPP,9061.0
44,94385,Saturday,7432309750.0,1,GROCERY DRY GOODS,3682.0
40,83747,Thursday,7650109768.0,1,SPORTING GOODS,5806.0
40,185119,Sunday,7756725435.0,1,FROZEN FOODS,1853.0
40,147846,Sunday,2172460298.0,2,DAIRY,9085.0
34,90033,Friday,76163520360.0,1,PRODUCE,3502.0
21,28516,Tuesday,7164156047.0,1,OFFICE SUPPLIES,3622.0
40,87226,Friday,71514111356.0,1,DAIRY,9020.0
40,14042,Sunday,2500004670.0,1,DAIRY,1404.0
37,77522,Wednesday,4023.0,1,PRODUCE,2007.0
40,65621,Monday,9506.0,1,DSD GROCERY,9225.0
38,140151,Saturday,2100002679.0,1,GROCERY DRY GOODS,2452.0
39,16790,Sunday,3900001894.0,1,GROCERY DRY GOODS,3004.0
999,72902,Tuesday,88882328662.0,1,MENS WEAR,4000.0
5,162223,Wednesday,68113118722.0,1,PHARMACY OTC,1352.0
39,63149,Sunday,3700087776.0,1,PERSONAL CARE,5050.0
8,139686,Saturday,3800092192.0,1,GROCERY DRY GOODS,3600.0
8,157904,Tuesday,6233878046.0,1,HOUSEHOLD CHEMICALS/SUPP,8945.0
39,56715,Sunday,2800021760.0,1,GROCERY DRY GOODS,4002.0
40,39665,Thursday,22680500000.0,1,MEAT - FRESH & FROZEN,6565.0
42,168019,Thursday,61156657304.0,1,JEWELRY AND SUNGLASSES,345.0
37,50079,Saturday,5200012196.0,1,DSD GROCERY,4607.0
40,184272,Saturday,7480601503.0,2,DSD GROCERY,4623.0
33,164204,Wednesday,4450034172.0,1,PRE PACKED DELI,3232.0
38,178314,Saturday,88491211171.0,1,GROCERY DRY GOODS,3600.0
3,17555,Sunday,68113163353.0,1,FINANCIAL SERVICES,277.0
22,48901,Friday,68113107301.0,1,ELECTRONICS,4804.0
30,122635,Wednesday,1292626607.0,1,SHOES,3306.0
20,50591,Saturday,7997610717.0,1,AUTOMOTIVE,1510.0
38,135288,Friday,4850002015.0,1,DAIRY,1404.0
42,79021,Wednesday,84410600153.0,1,OFFICE SUPPLIES,4701.0
25,59146,Sunday,3917462997.0,1,MENS WEAR,2204.0
42,99347,Saturday,1119230616.0,1,HORTICULTURE AND ACCESS,5501.0
15,171656,Thursday,1117991690.0,1,CELEBRATION,151.0
40,40375,Thursday,8583330191.0,1,PRODUCE,65.0
999,43874,Friday,1527274141.0,1,HOME MANAGEMENT,7108.0
40,110530,Monday,4650073333.0,1,HOUSEHOLD CHEMICALS/SUPP,8910.0
38,136321,Friday,5100012711.0,1,DSD GROCERY,4649.0
35,150693,Monday,2500005838.0,3,DSD GROCERY,3000.0
36,133390,Friday,8087817957.0,1,PERSONAL CARE,5027.0
40,18494,Sunday,1200540463.0,1,HOUSEHOLD CHEMICALS/SUPP,585.0
25,173404,Friday,88882510473.0,1,LADIESWEAR,284.0
40,120993,Wednesday,4450020170.0,1,PRE PACKED DELI,7554.0
25,20038,Monday,66216324768.0,1,LADIESWEAR,239.0
42,180929,Saturday,880632365901.0,1,LADIESWEAR,313.0
9,87728,Friday,5026741186.0,1,HARDWARE,2361.0
25,154114,Monday,7780255381.0,1,BEAUTY,1265.0
39,5944,Friday,4136408682.0,1,"CANDY, TOBACCO, COOKIES",28.0
44,25036,Monday,66572105686.0,2,BATH AND SHOWER,1505.0
39,113514,Tuesday,3700089191.0,1,PERSONAL CARE,203.0
38,39651,Thursday,1600041149.0,1,GROCERY DRY GOODS,3506.0
24,21605,Monday,78533176074.0,1,PRE PACKED DELI,7557.0
42,124112,Wednesday,5400010060.0,1,HOUSEHOLD PAPER GOODS,3004.0
40,159096,Tuesday,4470036001.0,1,PRE PACKED DELI,7651.0
38,177826,Saturday,1960005890.0,1,FROZEN FOODS,2112.0
39,29222,Tuesday,7976503128.0,2,DSD GROCERY,9206.0
34,156420,Tuesday,5000042874.0,1,PETS AND SUPPLIES,1436.0
40,51972,Saturday,4510006030.0,1,DSD GROCERY,2536.0
39,1448,Friday,4650073333.0,1,HOUSEHOLD CHEMICALS/SUPP,8910.0
9,186049,Sunday,68614100772.0,1,TOYS,2710.0
39,143059,Saturday,81655901040.0,1,PERSONAL CARE,9113.0
36,170571,Thursday,3500014108.0,1,PERSONAL CARE,3171.0
24,89353,Friday,64832007150.0,1,HOME DECOR,2560.0
40,30557,Tuesday,1300000264.0,1,GROCERY DRY GOODS,2151.0
40,56214,Sunday,3920897621.0,1,HARDWARE,4202.0
37,158238,Tuesday,2100005242.0,1,GROCERY DRY GOODS,2351.0
39,121440,Wednesday,68113107862.0,1,BAKERY,5017.0
40,91157,Friday,22616800000.0,1,MEAT - FRESH & FROZEN,6405.0
39,66775,Monday,2840042055.0,1,IMPULSE MERCHANDISE,808.0
44,60205,Sunday,7166211047.0,1,OFFICE SUPPLIES,6590.0
35,7485,Saturday,1200013032.0,1,DSD GROCERY,9516.0
40,58838,Sunday,7874204836.0,1,GROCERY DRY GOODS,2453.0
33,20587,Monday,78035378403.0,1,PRODUCE,3601.0
25,117577,Tuesday,88764828821.0,1,MENS WEAR,3638.0
37,35372,Wednesday,3400056107.0,1,IMPULSE MERCHANDISE,115.0
37,146456,Sunday,5020001922.0,1,DAIRY,1407.0
6,120741,Wednesday,7289000011.0,1,"LIQUOR,WINE,BEER",1106.0
39,186542,Sunday,2700069086.0,1,GROCERY DRY GOODS,4408.0
40,145707,Sunday,7047029533.0,1,DAIRY,1358.0
43,81447,Thursday,3400013003.0,1,"CANDY, TOBACCO, COOKIES",224.0
40,188257,Sunday,3450063210.0,1,DAIRY,1507.0
38,118379,Tuesday,4812121676.0,1,COMM BREAD,3405.0
33,187168,Sunday,4460031012.0,1,HOUSEHOLD CHEMICALS/SUPP,1014.0
39,15719,Sunday,68113102553.0,1,PHARMACY OTC,2006.0
38,176061,Friday,7874203868.0,1,GROCERY DRY GOODS,4451.0
40,148788,Sunday,5210001970.0,1,GROCERY DRY GOODS,4252.0
8,108513,Monday,3338370001.0,1,PRODUCE,8405.0
8,93273,Saturday,1204403954.0,1,PERSONAL CARE,5491.0
32,134605,Friday,1708287351.0,1,IMPULSE MERCHANDISE,601.0
5,1593,Friday,7874298567.0,1,BAKERY,3024.0
42,45278,Friday,8000610992.0,1,HARDWARE,6401.0
5,163817,Wednesday,7252104960.0,1,DSD GROCERY,4620.0
36,188025,Sunday,30043015118.0,1,PHARMACY OTC,2113.0
7,44516,Friday,20966500000.0,1,SERVICE DELI,7010.0
39,104030,Sunday,7341001375.0,1,COMM BREAD,3703.0
39,110932,Monday,1380012006.0,1,FROZEN FOODS,1901.0
32,88810,Friday,1325930600.0,1,INFANT APPAREL,6024.0
7,100452,Sunday,22628200000.0,1,SERVICE DELI,8013.0
33,71200,Tuesday,7068710511.0,1,COOK AND DINE,2710.0
40,182922,Saturday,4663.0,1,PRODUCE,4011.0
15,181981,Saturday,7874201417.0,1,DSD GROCERY,4624.0
44,140464,Saturday,88170810634.0,1,JEWELRY AND SUNGLASSES,6417.0
40,133693,Friday,7874208953.0,1,DSD GROCERY,9214.0
5,83265,Thursday,22458200000.0,1,SERVICE DELI,7015.0
39,20169,Monday,5410722101.0,1,PRODUCE,3108.0
39,145586,Sunday,65024002813.0,1,PERSONAL CARE,8101.0
40,358,Friday,7112195995.0,3,LAWN AND GARDEN,4805.0
7,175694,Friday,66408114681.0,1,PRODUCE,904.0
39,13875,Sunday,3500055903.0,1,PERSONAL CARE,402.0
40,181047,Saturday,3700091842.0,1,PERSONAL CARE,5050.0
39,180722,Saturday,5210015530.0,1,GROCERY DRY GOODS,4151.0
22,118691,Tuesday,7001061311.0,1,MENS WEAR,8064.0
8,181533,Saturday,4650072807.0,1,HOUSEHOLD CHEMICALS/SUPP,8712.0
37,14608,Sunday,60538871457.0,1,DAIRY,9100.0
38,10992,Saturday,2430004130.0,2,COMM BREAD,3707.0
8,166790,Wednesday,63216911023.0,1,PERSONAL CARE,6103.0
25,17928,Sunday,4400003210.0,1,IMPULSE MERCHANDISE,804.0
32,172452,Friday,880634546072.0,1,INFANT APPAREL,6359.0
33,42425,Thursday,3700000496.0,1,PERSONAL CARE,9101.0
36,86519,Thursday,31254738419.0,1,PERSONAL CARE,805.0
8,73221,Tuesday,1254600552.0,1,IMPULSE MERCHANDISE,135.0
39,453,Friday,3700000878.0,2,PERSONAL CARE,9108.0
5,18422,Sunday,7069002387.0,1,GROCERY DRY GOODS,3858.0
44,81081,Wednesday,7581511203.0,1,PAINT AND ACCESSORIES,1031.0
40,181930,Saturday,3800031846.0,1,GROCERY DRY GOODS,3559.0
42,130230,Thursday,2572541939.0,1,SPORTING GOODS,8077.0
8,92624,Friday,7800012440.0,1,DSD GROCERY,2455.0
5,57961,Sunday,4011.0,1,PRODUCE,5501.0
33,57201,Sunday,2570022148.0,1,HOUSEHOLD CHEMICALS/SUPP,62.0
40,141682,Saturday,9047832110.0,1,GROCERY DRY GOODS,2998.0
40,141193,Saturday,1600048366.0,1,GROCERY DRY GOODS,3559.0
40,59442,Sunday,6132835504.0,1,HOUSEHOLD PAPER GOODS,3091.0
35,113943,Tuesday,1119230110.0,1,HORTICULTURE AND ACCESS,5502.0
21,1607,Friday,7535301197.0,1,FABRICS AND CRAFTS,2921.0
7,69566,Tuesday,60538862097.0,1,FINANCIAL SERVICES,0.0
25,7351,Saturday,8511846950.0,1,INFANT APPAREL,7001.0
40,50103,Saturday,7874207608.0,1,GROCERY DRY GOODS,2764.0
40,64379,Monday,2840005663.0,1,DSD GROCERY,3658.0
39,70728,Tuesday,8511845807.0,1,INFANT APPAREL,2315.0
25,140167,Saturday,5200032866.0,1,DSD GROCERY,4606.0
35,191259,Sunday,5400015029.0,1,HOUSEHOLD PAPER GOODS,3004.0
40,128433,Thursday,60538818790.0,1,DAIRY,7955.0
40,77698,Wednesday,7124921602.0,1,BEAUTY,1285.0
40,141466,Saturday,4900003069.0,1,DSD GROCERY,3001.0
40,158137,Tuesday,89470001012.0,2,DAIRY,1450.0
40,103000,Sunday,4190007784.0,1,DAIRY,1516.0
25,33091,Wednesday,68113173215.0,1,PHARMACY OTC,3504.0
40,185728,Sunday,5200012178.0,1,DSD GROCERY,4607.0
37,86702,Thursday,3729794447.0,3,GROCERY DRY GOODS,2707.0
40,185172,Sunday,7874211486.0,1,COMM BREAD,2720.0
8,159869,Tuesday,7874235187.0,1,DAIRY,1508.0
39,10888,Saturday,7315040710.0,1,PRODUCE,5951.0
38,76195,Wednesday,60538800279.0,2,PETS AND SUPPLIES,1041.0
40,48909,Friday,25088200000.0,1,SERVICE DELI,8001.0
39,176607,Friday,60538871459.0,1,DAIRY,9128.0
38,185848,Sunday,7874242963.0,2,DSD GROCERY,3301.0
39,40792,Thursday,4400004558.0,1,DSD GROCERY,2712.0
39,68035,Monday,2733100604.0,1,DAIRY,7962.0
39,179983,Saturday,1410009997.0,1,DSD GROCERY,2557.0
39,179460,Saturday,1018104580.0,1,PERSONAL CARE,6124.0
40,58548,Sunday,7874237365.0,1,FROZEN FOODS,1752.0
40,5351,Friday,22592300000.0,2,MEAT - FRESH & FROZEN,4150.0
30,92542,Friday,62058454753.0,1,ACCESSORIES,188.0
7,39933,Thursday,5963500870.0,1,FROZEN FOODS,2008.0
8,87962,Friday,5280048234.0,1,BEAUTY,4020.0
40,51918,Saturday,2460001001.0,1,GROCERY DRY GOODS,4253.0
40,121114,Wednesday,5200013455.0,1,DSD GROCERY,4607.0
40,4045,Friday,3000031834.0,1,GROCERY DRY GOODS,3505.0
40,87532,Friday,7874243239.0,1,GROCERY DRY GOODS,3130.0
32,80051,Wednesday,88851067075.0,2,INFANT APPAREL,6202.0
36,103817,Sunday,4740009774.0,1,PERSONAL CARE,55.0
25,39216,Thursday,88530633029.0,1,BOYS WEAR,4351.0
37,134237,Friday,7468309766.0,1,GROCERY DRY GOODS,4264.0
44,36638,Wednesday,7225003763.0,1,COMM BREAD,3721.0
40,117968,Tuesday,7874207203.0,1,DSD GROCERY,3502.0
5,49423,Saturday,68113105945.0,1,PERSONAL CARE,807.0
38,151527,Monday,7349120100.0,2,DAIRY,1552.0
40,33517,Wednesday,3500068177.0,1,PERSONAL CARE,403.0
42,155760,Monday,79891903771.0,1,HOME DECOR,807.0
39,186431,Sunday,64541695323.0,1,CELEBRATION,2080.0
27,32632,Wednesday,22456500000.0,1,SERVICE DELI,7003.0
40,39627,Thursday,7874201456.0,1,HOUSEHOLD PAPER GOODS,5510.0
25,3166,Friday,78688839742.0,1,MENS WEAR,8024.0
43,92689,Friday,7985600115.0,1,FABRICS AND CRAFTS,801.0
24,180419,Saturday,1121000001.0,1,GROCERY DRY GOODS,2219.0
32,34632,Wednesday,4000000031.0,1,IMPULSE MERCHANDISE,100.0
36,114058,Tuesday,1204400025.0,1,PERSONAL CARE,60.0
37,117720,Tuesday,2430004450.0,1,COMM BREAD,3723.0
9,2044,Friday,88844272952.0,1,MENSWEAR,6360.0
5,144374,Sunday,1851501605.0,1,PERSONAL CARE,1412.0
25,181154,Saturday,7279903816.0,1,IMPULSE MERCHANDISE,110.0
40,44801,Friday,2100002322.0,1,GROCERY DRY GOODS,3954.0
31,40445,Thursday,81632201463.0,1,TOYS,4510.0
7,181421,Saturday,7874237443.0,2,DAIRY,7955.0
40,183968,Saturday,4119691138.0,1,GROCERY DRY GOODS,3108.0
34,35956,Wednesday,30573016940.0,1,PHARMACY OTC,2005.0
42,184958,Sunday,71988651037.0,1,IMPULSE MERCHANDISE,104.0
7,137047,Saturday,60538818715.0,1,DAIRY,1507.0
40,45948,Friday,1700000939.0,5,GROCERY DRY GOODS,2953.0
36,87900,Friday,7061217496.0,1,AUTOMOTIVE,4007.0
40,108856,Monday,7874201020.0,1,GROCERY DRY GOODS,2996.0
999,93238,Saturday,5159605131.0,2,HARDWARE,9700.0
40,28377,Tuesday,7874204879.0,1,HOUSEHOLD PAPER GOODS,4005.0
40,18962,Sunday,7680851829.0,1,GROCERY DRY GOODS,3940.0
40,25274,Monday,7680850106.0,1,GROCERY DRY GOODS,3901.0
40,114346,Tuesday,3700088277.0,1,HOUSEHOLD PAPER GOODS,1004.0
7,22486,Monday,20966500000.0,1,SERVICE DELI,7010.0
40,137135,Saturday,4300006085.0,2,DSD GROCERY,4634.0
40,83366,Thursday,7874203387.0,1,GROCERY DRY GOODS,2754.0
33,119652,Wednesday,7976503172.0,1,DSD GROCERY,9214.0
40,153442,Monday,4600028877.0,2,GROCERY DRY GOODS,3050.0
25,27530,Tuesday,7874203676.0,1,GROCERY DRY GOODS,2835.0
8,16631,Sunday,4740004472.0,2,PERSONAL CARE,1403.0
40,26647,Tuesday,4166703625.0,1,DSD GROCERY,3740.0
39,5346,Friday,4460030591.0,1,PETS AND SUPPLIES,1835.0
24,72068,Tuesday,4282553420.0,1,MENS WEAR,8116.0
8,149036,Sunday,68113174355.0,1,DAIRY,9107.0
39,7547,Saturday,7480618420.0,1,"LIQUOR,WINE,BEER",2900.0
7,126553,Thursday,68113106710.0,1,SERVICE DELI,4010.0
24,48250,Friday,84943400166.0,2,COOK AND DINE,2061.0
20,29951,Tuesday,60538862097.0,1,FINANCIAL SERVICES,0.0
40,37473,Thursday,7874203762.0,1,BAKERY,2030.0
36,28065,Tuesday,7874208252.0,1,HOUSEHOLD CHEMICALS/SUPP,52.0
8,4697,Friday,4856408700.0,1,DSD GROCERY,3667.0
39,90182,Friday,4000049864.0,1,"CANDY, TOBACCO, COOKIES",510.0
7,97353,Saturday,7092210371.0,1,HOUSEHOLD CHEMICALS/SUPP,59.0
9,125618,Thursday,2149601555.0,1,LAWN AND GARDEN,5103.0
15,38326,Thursday,1117931681.0,1,CELEBRATION,128.0
39,145586,Sunday,3800043257.0,1,PHARMACY OTC,308.0
44,4941,Friday,5233633181.0,3,PERSONAL CARE,5280.0
40,127469,Thursday,3663203640.0,1,DAIRY,1443.0
40,134243,Friday,3338320027.0,1,PRODUCE,3601.0
5,34863,Wednesday,7119000633.0,1,PETS AND SUPPLIES,241.0
36,53236,Saturday,1254661959.0,1,IMPULSE MERCHANDISE,135.0
39,55210,Saturday,1111161195.0,1,PERSONAL CARE,3181.0
39,182675,Saturday,2800053970.0,1,"CANDY, TOBACCO, COOKIES",115.0
39,128334,Thursday,1380019020.0,1,FROZEN FOODS,1907.0
36,160629,Tuesday,3500074210.0,1,PERSONAL CARE,202.0
39,32092,Wednesday,3500039371.0,1,HOUSEHOLD CHEMICALS/SUPP,2070.0
999,49317,Saturday,4656118136.0,1,LAWN AND GARDEN,1741.0
44,144830,Sunday,84873700494.0,1,COMM BREAD,3761.0
38,101912,Sunday,1258760034.0,1,HOUSEHOLD PAPER GOODS,235.0
39,48077,Friday,20577400000.0,1,SERVICE DELI,8015.0
39,79036,Wednesday,6132825602.0,1,HOUSEHOLD PAPER GOODS,4002.0
28,136414,Friday,2055405400.0,1,SPORTING GOODS,3258.0
40,184780,Sunday,2068500030.0,2,DSD GROCERY,9275.0
9,72316,Tuesday,1484479549.0,1,JEWELRY AND SUNGLASSES,7055.0
7,45973,Friday,4732503321.0,1,GROCERY DRY GOODS,3920.0
40,14007,Sunday,7227340616.0,1,GROCERY DRY GOODS,2827.0
44,168536,Thursday,4693.0,1,PRODUCE,4450.0
40,89526,Friday,70897191732.0,2,BAKERY,4011.0
40,116972,Tuesday,7570615103.0,1,FROZEN FOODS,9115.0
39,178725,Saturday,692249579995.0,1,HOME MANAGEMENT,3005.0
38,53991,Saturday,3400000241.0,1,IMPULSE MERCHANDISE,100.0
36,3301,Friday,68113105076.0,2,PERSONAL CARE,9107.0
40,113681,Tuesday,73525700026.0,4,GROCERY DRY GOODS,2707.0
40,132745,Friday,4812127707.0,1,COMM BREAD,3719.0
40,18873,Sunday,7874209218.0,1,GROCERY DRY GOODS,2831.0
37,100178,Sunday,20223800000.0,1,MEAT - FRESH & FROZEN,6578.0
7,41406,Thursday,1600015974.0,1,GROCERY DRY GOODS,3953.0
39,11649,Saturday,7456240110.0,1,DAIRY,7962.0
9,181904,Saturday,7181506648.0,1,OFFICE SUPPLIES,3731.0
40,137177,Saturday,7874209728.0,2,COMM BREAD,3717.0
40,96123,Saturday,76163520200.0,1,PRODUCE,3501.0
39,7809,Saturday,68113107862.0,1,BAKERY,5017.0
40,23881,Monday,7874235188.0,1,DAIRY,1508.0
36,170644,Thursday,60538818790.0,1,DAIRY,7955.0
39,140604,Saturday,7066208723.0,1,GROCERY DRY GOODS,3114.0
40,86506,Thursday,7800008294.0,1,DSD GROCERY,9502.0
42,163484,Wednesday,8670254420.0,1,JEWELRY AND SUNGLASSES,6426.0
33,42425,Thursday,69223707629.0,1,BEAUTY,1440.0
7,98150,Saturday,4470000063.0,2,PRE PACKED DELI,7502.0
39,61685,Sunday,3663202760.0,1,DAIRY,1443.0
39,114034,Tuesday,7874203976.0,1,DAIRY,7955.0
34,110468,Monday,4000048507.0,1,IMPULSE MERCHANDISE,100.0
43,5011,Friday,84410600375.0,1,OFFICE SUPPLIES,4820.0
40,3556,Friday,7675333075.0,1,COOK AND DINE,3702.0
3,63941,Monday,68113163351.0,2,FINANCIAL SERVICES,275.0
40,129566,Thursday,2400036702.0,1,GROCERY DRY GOODS,2764.0
38,49148,Saturday,25107100000.0,1,MEAT - FRESH & FROZEN,9328.0
40,40699,Thursday,7874235190.0,1,DAIRY,1406.0
15,85869,Thursday,4900005015.0,1,DSD GROCERY,9570.0
39,78955,Wednesday,1370025012.0,1,HOUSEHOLD PAPER GOODS,5210.0
40,123620,Wednesday,65876137853.0,1,MEAT - FRESH & FROZEN,6078.0
40,160483,Tuesday,3151.0,1,PRODUCE,7801.0
39,184698,Sunday,64312604011.0,1,PRODUCE,5501.0
38,24946,Monday,1740010800.0,1,GROCERY DRY GOODS,3809.0
32,101035,Sunday,2833248092.0,1,COOK AND DINE,2572.0
9,64326,Monday,88743953683.0,1,ACCESSORIES,318.0
40,109770,Monday,980080009.0,1,IMPULSE MERCHANDISE,611.0
33,7637,Saturday,88691000009.0,1,PAINT AND ACCESSORIES,4404.0
40,10741,Saturday,7762300061.0,1,GROCERY DRY GOODS,3303.0
39,128487,Thursday,4740015657.0,1,PERSONAL CARE,1402.0
8,169875,Thursday,1600048154.0,1,GROCERY DRY GOODS,3600.0
40,170249,Thursday,4000047652.0,2,IMPULSE MERCHANDISE,115.0
40,101031,Sunday,7033073231.0,1,PERSONAL CARE,1403.0
